"","x"
"7953",1.01
"7954",1.01
"7955",1.45
"7956",1.07
"7957",0.9
"7958",1
"7959",1
"7960",1
"7961",1.04
"7962",1.04
"7963",1.12
"7964",1.06
"7965",1.09
"7966",1.09
"7967",1.09
"7968",1.16
"7969",0.7
"7970",0.7
"7971",1.04
"7972",0.9
"7973",0.9
"7974",0.9
"7975",1.17
"7976",1.27
"7977",0.9
"7978",0.93
"7979",0.71
"7980",0.68
"7981",0.84
"7982",1.12
"7983",1.03
"7984",0.92
"7985",1.03
"7986",1.03
"7987",1.01
"7988",0.92
"7989",1.03
"7990",1.16
"7991",1.16
"7992",1.03
"7993",1.01
"7994",1.01
"7995",0.92
"7996",0.82
"7997",1.01
"7998",1.01
"7999",1.01
"8000",1.01
"8001",1.01
"8002",1.01
"8003",1.01
"8004",1.01
"8005",1.01
"8006",1.01
"8007",1.01
"8008",0.9
"8009",0.9
"8010",1
"8011",1.15
"8012",1.15
"8013",1.03
"8014",1.03
"8015",1.5
"8016",0.92
"8017",1.19
"8018",1.04
"8019",1.01
"8020",1.05
"8021",1.05
"8022",1.25
"8023",1.19
"8024",0.91
"8025",1.04
"8026",1.01
"8027",1.01
"8028",1.06
"8029",1.08
"8030",0.96
"8031",1
"8032",1
"8033",1
"8034",0.91
"8035",0.88
"8036",0.9
"8037",0.9
"8038",0.9
"8039",0.78
"8040",1.01
"8041",0.39
"8042",0.39
"8043",0.39
"8044",0.38
"8045",0.39
"8046",0.25
"8047",0.25
"8048",0.25
"8049",0.31
"8050",0.25
"8051",0.25
"8052",0.23
"8053",0.23
"8054",0.23
"8055",0.23
"8056",0.23
"8057",0.23
"8058",0.23
"8059",0.23
"8060",0.36
"8061",0.27
"8062",0.27
"8063",0.27
"8064",0.37
"8065",0.37
"8066",0.37
"8067",0.31
"8068",0.31
"8069",0.31
"8070",0.31
"8071",1.01
"8072",0.74
"8073",1.01
"8074",0.91
"8075",1.21
"8076",1.01
"8077",1.01
"8078",1.01
"8079",1.01
"8080",1.01
"8081",1.23
"8082",1.01
"8083",1.01
"8084",1.01
"8085",1.01
"8086",1.01
"8087",0.72
"8088",1.01
"8089",1.01
"8090",1.07
"8091",1
"8092",1.25
"8093",1.25
"8094",1.02
"8095",0.7
"8096",1.02
"8097",0.95
"8098",1.08
"8099",1.04
"8100",0.91
"8101",1.52
"8102",1.01
"8103",1.2
"8104",1.03
"8105",1.15
"8106",1.15
"8107",1.15
"8108",1.02
"8109",1
"8110",1.13
"8111",1.01
"8112",1.09
"8113",1.13
"8114",0.92
"8115",0.78
"8116",1.01
"8117",0.93
"8118",0.9
"8119",1.01
"8120",0.91
"8121",1.34
"8122",1.18
"8123",1.27
"8124",1.02
"8125",0.9
"8126",1.02
"8127",1.1
"8128",1.05
"8129",1.08
"8130",0.9
"8131",1.01
"8132",1.01
"8133",1.01
"8134",1.01
"8135",1.01
"8136",1.01
"8137",1.01
"8138",1.01
"8139",1.01
"8140",0.97
"8141",0.9
"8142",0.9
"8143",1.08
"8144",1.01
"8145",1.01
"8146",0.96
"8147",0.96
"8148",1.01
"8149",1.01
"8150",1.01
"8151",1.1
"8152",1.02
"8153",1.01
"8154",1.06
"8155",0.91
"8156",0.9
"8157",1.02
"8158",0.91
"8159",1.13
"8160",1.1
"8161",1.1
"8162",1.09
"8163",0.7
"8164",1.03
"8165",1.08
"8166",1.01
"8167",0.72
"8168",0.8
"8169",0.9
"8170",1.07
"8171",0.71
"8172",1.01
"8173",1.05
"8174",1.02
"8175",0.85
"8176",1.05
"8177",1.05
"8178",1.04
"8179",1.05
"8180",0.96
"8181",0.84
"8182",1.07
"8183",1.07
"8184",1.02
"8185",0.94
"8186",1.2
"8187",1.5
"8188",1.2
"8189",1.04
"8190",1.04
"8191",1.2
"8192",1.02
"8193",1.04
"8194",1.04
"8195",1.04
"8196",1.2
"8197",1.3
"8198",1.2
"8199",1
"8200",1.04
"8201",1
"8202",1.04
"8203",1
"8204",0.51
"8205",0.9
"8206",1.01
"8207",0.7
"8208",0.9
"8209",1.01
"8210",0.91
"8211",0.9
"8212",0.9
"8213",1.02
"8214",1.02
"8215",1.04
"8216",1.02
"8217",1.02
"8218",1.13
"8219",1.01
"8220",1.09
"8221",1.06
"8222",1.06
"8223",1
"8224",1
"8225",1.06
"8226",1
"8227",1
"8228",1
"8229",1
"8230",1
"8231",0.73
"8232",0.84
"8233",0.93
"8234",1.12
"8235",1.12
"8236",1.02
"8237",0.85
"8238",0.85
"8239",1.32
"8240",1.03
"8241",1.07
"8242",0.93
"8243",1.05
"8244",1.07
"8245",1.07
"8246",1.04
"8247",1.04
"8248",1.04
"8249",1.01
"8250",1.24
"8251",1.24
"8252",1.02
"8253",0.93
"8254",1.11
"8255",0.76
"8256",1.21
"8257",0.83
"8258",1.01
"8259",0.92
"8260",1
"8261",0.9
"8262",0.71
"8263",1.02
"8264",0.9
"8265",0.9
"8266",0.9
"8267",0.9
"8268",0.9
"8269",0.9
"8270",0.9
"8271",0.9
"8272",0.9
"8273",0.9
"8274",0.9
"8275",0.9
"8276",1.02
"8277",1.02
"8278",1.02
"8279",1.02
"8280",1.02
"8281",0.9
"8282",0.9
"8283",1.03
"8284",0.9
"8285",0.76
"8286",1
"8287",1.09
"8288",1.01
"8289",0.74
"8290",1.01
"8291",1.03
"8292",1.03
"8293",0.9
"8294",1.13
"8295",0.9
"8296",0.9
"8297",1.13
"8298",0.9
"8299",0.9
"8300",0.9
"8301",0.9
"8302",0.91
"8303",1
"8304",1.2
"8305",1.44
"8306",0.93
"8307",0.8
"8308",0.96
"8309",1
"8310",1
"8311",1
"8312",1
"8313",1
"8314",1
"8315",0.91
"8316",1
"8317",1.1
"8318",0.9
"8319",1
"8320",1.12
"8321",1
"8322",1
"8323",1.13
"8324",1.03
"8325",1.08
"8326",1.21
"8327",1.21
"8328",0.91
"8329",1
"8330",1
"8331",1.09
"8332",1.09
"8333",1.16
"8334",1
"8335",1.03
"8336",0.9
"8337",1.01
"8338",1.01
"8339",0.9
"8340",1.02
"8341",1.02
"8342",1.01
"8343",1.02
"8344",1.02
"8345",1.02
"8346",1.02
"8347",1.02
"8348",1.02
"8349",1.02
"8350",1.02
"8351",1.05
"8352",1.04
"8353",1.02
"8354",1
"8355",1.02
"8356",1.02
"8357",1.02
"8358",1.02
"8359",0.77
"8360",1.01
"8361",1.01
"8362",1.01
"8363",1.01
"8364",1.01
"8365",1.14
"8366",0.9
"8367",0.9
"8368",0.9
"8369",1
"8370",0.97
"8371",0.31
"8372",0.31
"8373",0.31
"8374",0.31
"8375",0.31
"8376",0.31
"8377",0.31
"8378",0.31
"8379",0.31
"8380",0.31
"8381",0.31
"8382",0.35
"8383",0.35
"8384",0.35
"8385",0.35
"8386",0.35
"8387",0.35
"8388",0.35
"8389",0.35
"8390",0.26
"8391",0.32
"8392",0.32
"8393",0.5
"8394",0.34
"8395",0.37
"8396",0.37
"8397",0.37
"8398",0.37
"8399",0.34
"8400",0.3
"8401",1.07
"8402",0.9
"8403",0.9
"8404",1.06
"8405",1.03
"8406",1.07
"8407",0.9
"8408",1.07
"8409",1.06
"8410",1.04
"8411",0.9
"8412",1.04
"8413",1.04
"8414",0.92
"8415",1.02
"8416",1.02
"8417",0.97
"8418",1.51
"8419",1.21
"8420",1.21
"8421",1.15
"8422",1.05
"8423",1.05
"8424",1
"8425",0.93
"8426",0.92
"8427",1.06
"8428",0.92
"8429",0.92
"8430",1.03
"8431",1.03
"8432",1.13
"8433",0.9
"8434",1.08
"8435",1.08
"8436",0.77
"8437",1.03
"8438",0.7
"8439",1.23
"8440",0.9
"8441",1.25
"8442",1.05
"8443",1.05
"8444",1.01
"8445",1.01
"8446",1.01
"8447",0.81
"8448",1.01
"8449",1.01
"8450",1.01
"8451",1.06
"8452",1.07
"8453",1.07
"8454",1
"8455",1.01
"8456",1.01
"8457",1.08
"8458",1.03
"8459",1.03
"8460",1.02
"8461",1.02
"8462",1.08
"8463",1.1
"8464",1.03
"8465",1.03
"8466",1.04
"8467",1.03
"8468",1.08
"8469",1.01
"8470",1.01
"8471",1.01
"8472",1.01
"8473",1.01
"8474",1.01
"8475",1.01
"8476",1.01
"8477",1.01
"8478",1.01
"8479",1.01
"8480",1.01
"8481",1.01
"8482",1
"8483",1.06
"8484",0.83
"8485",1.01
"8486",0.95
"8487",1.15
"8488",1.01
"8489",1.01
"8490",0.9
"8491",1
"8492",0.9
"8493",0.9
"8494",1.07
"8495",0.9
"8496",0.92
"8497",0.86
"8498",1.07
"8499",1.1
"8500",1.07
"8501",1.12
"8502",1.12
"8503",1.04
"8504",0.91
"8505",1.17
"8506",1.35
"8507",1.17
"8508",1.35
"8509",1.35
"8510",0.9
"8511",1.03
"8512",0.9
"8513",1.16
"8514",1.01
"8515",1.01
"8516",1
"8517",0.93
"8518",1.04
"8519",1
"8520",1.04
"8521",0.95
"8522",1.23
"8523",1.04
"8524",1.05
"8525",1.04
"8526",0.9
"8527",1
"8528",1
"8529",1
"8530",1
"8531",0.9
"8532",1.28
"8533",0.9
"8534",1.11
"8535",0.91
"8536",0.91
"8537",1.05
"8538",0.91
"8539",0.91
"8540",0.91
"8541",1.13
"8542",1.13
"8543",0.9
"8544",0.9
"8545",0.9
"8546",1.01
"8547",1.01
"8548",1.01
"8549",1.01
"8550",1.07
"8551",1.03
"8552",0.91
"8553",1.01
"8554",1.01
"8555",1.01
"8556",0.91
"8557",1.01
"8558",1.01
"8559",0.91
"8560",1.1
"8561",0.9
"8562",1.02
"8563",1.04
"8564",1.01
"8565",1.01
"8566",0.9
"8567",1
"8568",0.9
"8569",0.9
"8570",1.2
"8571",1.1
"8572",1
"8573",0.9
"8574",1
"8575",1
"8576",1
"8577",1
"8578",1.05
"8579",1.04
"8580",1.01
"8581",1.13
"8582",0.91
"8583",1.15
"8584",1.15
"8585",1.19
"8586",1.01
"8587",0.9
"8588",1.01
"8589",0.7
"8590",0.9
"8591",0.91
"8592",1.07
"8593",0.56
"8594",1.21
"8595",1.01
"8596",1.03
"8597",1.03
"8598",0.9
"8599",1.03
"8600",1.03
"8601",1.03
"8602",1.03
"8603",1.11
"8604",1.07
"8605",1.01
"8606",1.08
"8607",1.2
"8608",1.2
"8609",1.08
"8610",1.02
"8611",1.02
"8612",0.84
"8613",0.9
"8614",1.01
"8615",0.91
"8616",0.8
"8617",1.09
"8618",1.24
"8619",1.01
"8620",1
"8621",1.05
"8622",1.07
"8623",1.07
"8624",1.07
"8625",0.9
"8626",0.71
"8627",0.93
"8628",1.06
"8629",0.9
"8630",1.03
"8631",1.13
"8632",1.02
"8633",1.01
"8634",0.92
"8635",1.04
"8636",1.07
"8637",0.85
"8638",0.93
"8639",0.9
"8640",1.06
"8641",1
"8642",1.06
"8643",1
"8644",1
"8645",1.06
"8646",1.06
"8647",1
"8648",1
"8649",1
"8650",1
"8651",1.06
"8652",0.91
"8653",1.07
"8654",0.71
"8655",1.03
"8656",1.02
"8657",0.9
"8658",1.08
"8659",1.2
"8660",1.2
"8661",1.08
"8662",1.16
"8663",1.16
"8664",1.04
"8665",0.9
"8666",1.3
"8667",1.17
"8668",0.9
"8669",1.02
"8670",1.04
"8671",1.04
"8672",1.04
"8673",1.02
"8674",1
"8675",1.02
"8676",1.11
"8677",1.11
"8678",0.96
"8679",1.09
"8680",1.01
"8681",1.02
"8682",0.92
"8683",1.1
"8684",1.11
"8685",0.7
"8686",1.01
"8687",1.01
"8688",1.03
"8689",1.07
"8690",1.02
"8691",1.06
"8692",1.02
"8693",1.02
"8694",1.02
"8695",0.91
"8696",1
"8697",1.02
"8698",1.58
"8699",0.9
"8700",0.9
"8701",0.3
"8702",0.3
"8703",0.38
"8704",0.4
"8705",0.28
"8706",0.28
"8707",0.28
"8708",0.28
"8709",0.28
"8710",0.39
"8711",0.31
"8712",0.23
"8713",0.23
"8714",0.37
"8715",0.37
"8716",0.37
"8717",0.37
"8718",0.32
"8719",0.32
"8720",0.28
"8721",0.28
"8722",0.3
"8723",0.31
"8724",0.31
"8725",0.31
"8726",0.38
"8727",0.27
"8728",0.27
"8729",0.27
"8730",0.27
"8731",1.18
"8732",1.18
"8733",0.9
"8734",0.9
"8735",0.9
"8736",1.04
"8737",1.02
"8738",1.02
"8739",0.96
"8740",1.24
"8741",0.9
"8742",0.9
"8743",0.9
"8744",0.9
"8745",0.9
"8746",1.14
"8747",0.91
"8748",1.06
"8749",1.06
"8750",1.02
"8751",1.09
"8752",0.9
"8753",1.2
"8754",1.03
"8755",0.91
"8756",0.91
"8757",0.91
"8758",0.9
"8759",0.9
"8760",0.9
"8761",1
"8762",1.05
"8763",0.9
"8764",1
"8765",1.01
"8766",1
"8767",0.71
"8768",1.06
"8769",1.04
"8770",1.04
"8771",0.8
"8772",1.01
"8773",1.01
"8774",1.01
"8775",1.01
"8776",1
"8777",0.95
"8778",1.04
"8779",0.9
"8780",1
"8781",1
"8782",1
"8783",1
"8784",1
"8785",1
"8786",1
"8787",1
"8788",1
"8789",1.14
"8790",1.23
"8791",0.98
"8792",1.03
"8793",1.06
"8794",1.02
"8795",1.21
"8796",1.04
"8797",1.1
"8798",1.01
"8799",1.21
"8800",1.03
"8801",0.91
"8802",1
"8803",1
"8804",1.05
"8805",1.01
"8806",1.01
"8807",1.01
"8808",1.31
"8809",0.91
"8810",1.08
"8811",1.2
"8812",1.2
"8813",1.02
"8814",1.02
"8815",1.02
"8816",1.02
"8817",1.16
"8818",1.16
"8819",1.08
"8820",1.01
"8821",1.04
"8822",1.23
"8823",1.02
"8824",1.16
"8825",1.03
"8826",1.12
"8827",1.02
"8828",1.02
"8829",1.02
"8830",1.02
"8831",0.98
"8832",1.12
"8833",1.02
"8834",1.02
"8835",1.02
"8836",1.02
"8837",1.02
"8838",1.02
"8839",1.01
"8840",1.01
"8841",1.01
"8842",0.9
"8843",0.9
"8844",0.98
"8845",1
"8846",1
"8847",0.96
"8848",1.01
"8849",1.01
"8850",1.01
"8851",1.01
"8852",1.01
"8853",1.01
"8854",1
"8855",1
"8856",1.01
"8857",1
"8858",1
"8859",1.08
"8860",1.13
"8861",0.97
"8862",0.9
"8863",0.71
"8864",0.92
"8865",0.9
"8866",0.92
"8867",0.92
"8868",1.15
"8869",1.06
"8870",1.04
"8871",1.04
"8872",0.9
"8873",1.04
"8874",1.01
"8875",1.04
"8876",1.04
"8877",1.04
"8878",1.1
"8879",0.9
"8880",1.08
"8881",1.02
"8882",0.9
"8883",1.04
"8884",1.01
"8885",1.04
"8886",1.02
"8887",0.9
"8888",1.02
"8889",0.94
"8890",1.06
"8891",1.06
"8892",1.17
"8893",0.92
"8894",1.01
"8895",1.08
"8896",1.08
"8897",1.08
"8898",1.01
"8899",1.31
"8900",0.79
"8901",1.07
"8902",1.07
"8903",1.08
"8904",1.54
"8905",1.21
"8906",0.9
"8907",0.9
"8908",0.9
"8909",0.8
"8910",0.9
"8911",0.9
"8912",1
"8913",1
"8914",1.05
"8915",1.07
"8916",1.07
"8917",1.07
"8918",0.8
"8919",1.07
"8920",1.09
"8921",1
"8922",1
"8923",1
"8924",1
"8925",1.01
"8926",0.9
"8927",0.71
"8928",1.11
"8929",1.01
"8930",1.1
"8931",1.1
"8932",1.01
"8933",1.01
"8934",1.01
"8935",1.01
"8936",1.01
"8937",1.01
"8938",1.01
"8939",1.01
"8940",1.01
"8941",1.01
"8942",1.01
"8943",1.01
"8944",1.12
"8945",1.12
"8946",1.01
"8947",0.9
"8948",1.19
"8949",1.19
"8950",1.19
"8951",1.19
"8952",1.19
"8953",1
"8954",0.96
"8955",0.9
"8956",1.02
"8957",1.14
"8958",1.02
"8959",0.91
"8960",1.2
"8961",0.9
"8962",1.34
"8963",0.93
"8964",0.9
"8965",1.03
"8966",1.03
"8967",1.03
"8968",1.03
"8969",0.76
"8970",0.76
"8971",0.9
"8972",1
"8973",1
"8974",1.05
"8975",1
"8976",0.97
"8977",1.01
"8978",1.01
"8979",0.9
"8980",1.01
"8981",1.06
"8982",1.04
"8983",1.19
"8984",0.95
"8985",0.9
"8986",1.04
"8987",1.15
"8988",1.36
"8989",1.2
"8990",1.01
"8991",1.28
"8992",1.22
"8993",1.22
"8994",1
"8995",1.05
"8996",0.91
"8997",1.04
"8998",1
"8999",0.93
"9000",0.91
"9001",0.91
"9002",0.91
"9003",1.01
"9004",1.07
"9005",1.14
"9006",0.93
"9007",1.01
"9008",0.91
"9009",1.01
"9010",1.01
"9011",1.01
"9012",1.01
"9013",1.01
"9014",1.01
"9015",0.91
"9016",1.2
"9017",1.2
"9018",0.9
"9019",1
"9020",1
"9021",1
"9022",1
"9023",0.9
"9024",1.04
"9025",1.04
"9026",1
"9027",1.05
"9028",1.06
"9029",1.06
"9030",1.05
"9031",0.27
"9032",0.27
"9033",0.41
"9034",0.36
"9035",0.36
"9036",0.36
"9037",0.36
"9038",0.36
"9039",0.36
"9040",0.31
"9041",0.38
"9042",0.39
"9043",0.27
"9044",0.31
"9045",0.3
"9046",0.39
"9047",0.33
"9048",0.4
"9049",0.28
"9050",0.35
"9051",0.34
"9052",0.34
"9053",0.34
"9054",0.34
"9055",0.34
"9056",0.34
"9057",0.34
"9058",0.34
"9059",0.34
"9060",0.32
"9061",0.9
"9062",1
"9063",1.2
"9064",1.28
"9065",1
"9066",1.06
"9067",1.02
"9068",1.02
"9069",1.01
"9070",1.13
"9071",1.09
"9072",1.03
"9073",1.03
"9074",1.14
"9075",1.11
"9076",1
"9077",1.2
"9078",0.83
"9079",1.08
"9080",1.02
"9081",0.9
"9082",1.03
"9083",1.03
"9084",1.07
"9085",1.11
"9086",1.2
"9087",0.9
"9088",0.9
"9089",1.06
"9090",0.9
"9091",0.9
"9092",0.91
"9093",1.32
"9094",1.2
"9095",1.02
"9096",1.08
"9097",1.01
"9098",1.01
"9099",1.01
"9100",1.01
"9101",1.01
"9102",0.93
"9103",1.01
"9104",1
"9105",1
"9106",1.05
"9107",0.96
"9108",0.85
"9109",1.04
"9110",1.06
"9111",0.9
"9112",0.9
"9113",0.9
"9114",0.93
"9115",1.02
"9116",1
"9117",1.11
"9118",1.01
"9119",1.12
"9120",0.93
"9121",1
"9122",0.96
"9123",1.13
"9124",1
"9125",0.91
"9126",0.9
"9127",1.13
"9128",1.2
"9129",1.2
"9130",0.9
"9131",1.08
"9132",1.08
"9133",1.08
"9134",1
"9135",1.1
"9136",1.1
"9137",1.1
"9138",1.1
"9139",1.13
"9140",1.13
"9141",0.93
"9142",1.1
"9143",1.12
"9144",1
"9145",1.01
"9146",1.01
"9147",1.11
"9148",1.11
"9149",1.01
"9150",1.09
"9151",1.1
"9152",1.1
"9153",1
"9154",1.02
"9155",0.9
"9156",0.9
"9157",0.9
"9158",0.9
"9159",1.02
"9160",1.01
"9161",1
"9162",1
"9163",1.06
"9164",1.02
"9165",1.02
"9166",1.02
"9167",1.02
"9168",0.98
"9169",1.27
"9170",0.9
"9171",0.91
"9172",1
"9173",1
"9174",1
"9175",1
"9176",1
"9177",1
"9178",1.04
"9179",1.04
"9180",1.25
"9181",1.04
"9182",1.08
"9183",1.08
"9184",1.08
"9185",1.1
"9186",1.03
"9187",0.9
"9188",1.01
"9189",0.93
"9190",1.04
"9191",1.04
"9192",0.73
"9193",0.9
"9194",1.06
"9195",1.02
"9196",1.31
"9197",1.31
"9198",1.2
"9199",0.94
"9200",0.95
"9201",1.01
"9202",1.01
"9203",1.04
"9204",0.91
"9205",1.05
"9206",1
"9207",1.26
"9208",1.07
"9209",1.02
"9210",1.27
"9211",1.02
"9212",1.28
"9213",0.87
"9214",1.18
"9215",1.07
"9216",1.18
"9217",0.91
"9218",1.01
"9219",1.13
"9220",1.13
"9221",1.04
"9222",1.03
"9223",1.05
"9224",1.03
"9225",1.1
"9226",1.19
"9227",1.02
"9228",1.02
"9229",1.02
"9230",1.02
"9231",1.05
"9232",1.1
"9233",1.02
"9234",1.19
"9235",1.14
"9236",1.01
"9237",1.01
"9238",1.01
"9239",1.01
"9240",1.01
"9241",1.01
"9242",1.01
"9243",1.01
"9244",1.21
"9245",1.01
"9246",1.01
"9247",1.01
"9248",1.01
"9249",1.35
"9250",1.07
"9251",0.96
"9252",0.9
"9253",1.01
"9254",1.05
"9255",1.03
"9256",1.16
"9257",0.97
"9258",0.9
"9259",1.1
"9260",0.91
"9261",1.05
"9262",0.92
"9263",1.01
"9264",1.01
"9265",0.92
"9266",0.92
"9267",0.92
"9268",0.9
"9269",0.9
"9270",1.22
"9271",1.01
"9272",1.06
"9273",1.01
"9274",1.07
"9275",1.04
"9276",1.01
"9277",1.01
"9278",1.08
"9279",1
"9280",0.9
"9281",1.09
"9282",1.04
"9283",1.01
"9284",1.04
"9285",1.01
"9286",0.91
"9287",1.04
"9288",0.92
"9289",1.06
"9290",1
"9291",1
"9292",1.12
"9293",0.79
"9294",1.06
"9295",1.45
"9296",0.91
"9297",1.02
"9298",1.06
"9299",1.06
"9300",1.12
"9301",1.15
"9302",1
"9303",1.32
"9304",1.03
"9305",1.07
"9306",1
"9307",1.01
"9308",1.21
"9309",0.94
"9310",1.01
"9311",1
"9312",1.12
"9313",1.02
"9314",1.06
"9315",1.11
"9316",1.11
"9317",1.11
"9318",1.11
"9319",1.09
"9320",1.09
"9321",1.01
"9322",0.9
"9323",0.9
"9324",1.18
"9325",1.03
"9326",0.9
"9327",1
"9328",1
"9329",1.27
"9330",0.9
"9331",0.9
"9332",0.9
"9333",0.9
"9334",0.9
"9335",1.2
"9336",1.03
"9337",1
"9338",0.94
"9339",0.94
"9340",0.94
"9341",1.11
"9342",1.01
"9343",1
"9344",1.03
"9345",1.03
"9346",1.24
"9347",1.02
"9348",1.02
"9349",1.09
"9350",1.11
"9351",0.9
"9352",1.13
"9353",1.01
"9354",1.07
"9355",1.03
"9356",1.02
"9357",1.09
"9358",1.09
"9359",1.16
"9360",1
"9361",0.32
"9362",0.32
"9363",0.32
"9364",0.32
"9365",0.32
"9366",0.32
"9367",0.32
"9368",0.32
"9369",0.32
"9370",0.32
"9371",0.32
"9372",0.32
"9373",0.32
"9374",0.32
"9375",0.32
"9376",0.32
"9377",0.32
"9378",0.32
"9379",0.32
"9380",0.32
"9381",0.36
"9382",0.32
"9383",0.32
"9384",0.32
"9385",0.32
"9386",0.32
"9387",0.32
"9388",0.32
"9389",0.32
"9390",0.32
"9391",1
"9392",0.9
"9393",1.17
"9394",1
"9395",1
"9396",1.03
"9397",1.26
"9398",1
"9399",1.03
"9400",1.03
"9401",1.05
"9402",1.03
"9403",1
"9404",1
"9405",0.91
"9406",1.03
"9407",1
"9408",0.92
"9409",0.92
"9410",0.9
"9411",1.01
"9412",1.01
"9413",1.01
"9414",1.01
"9415",1.01
"9416",1.01
"9417",1.01
"9418",1.01
"9419",1.01
"9420",1.01
"9421",1.01
"9422",1.01
"9423",1.01
"9424",1.01
"9425",1.01
"9426",1.01
"9427",1.28
"9428",0.91
"9429",1.2
"9430",1.05
"9431",1.02
"9432",1.09
"9433",1.06
"9434",1.14
"9435",1.19
"9436",1
"9437",1
"9438",1
"9439",0.9
"9440",0.9
"9441",1.01
"9442",0.9
"9443",0.83
"9444",1
"9445",0.9
"9446",0.9
"9447",0.9
"9448",1.02
"9449",1.02
"9450",1
"9451",0.9
"9452",0.76
"9453",1
"9454",1.14
"9455",1.2
"9456",1.07
"9457",0.9
"9458",1.09
"9459",1.38
"9460",1.05
"9461",0.92
"9462",0.9
"9463",1.51
"9464",1.11
"9465",1.01
"9466",0.9
"9467",0.9
"9468",1.04
"9469",1.07
"9470",1.07
"9471",1
"9472",1.06
"9473",1.2
"9474",1.03
"9475",1.03
"9476",1.03
"9477",1.02
"9478",1.02
"9479",1.02
"9480",1.05
"9481",1.07
"9482",1.01
"9483",1.02
"9484",1.02
"9485",1.02
"9486",1.01
"9487",0.91
"9488",1.01
"9489",1.01
"9490",1.11
"9491",1.1
"9492",1.05
"9493",1.05
"9494",1.05
"9495",1.05
"9496",1
"9497",1.01
"9498",1.07
"9499",0.91
"9500",1.01
"9501",1.13
"9502",0.93
"9503",0.91
"9504",1.03
"9505",1.09
"9506",1.2
"9507",1.16
"9508",0.9
"9509",1.01
"9510",0.9
"9511",0.9
"9512",1.05
"9513",1.22
"9514",0.9
"9515",0.9
"9516",1.11
"9517",1.22
"9518",1.07
"9519",1.04
"9520",1.14
"9521",1.01
"9522",1.01
"9523",1.01
"9524",0.9
"9525",0.9
"9526",0.9
"9527",0.9
"9528",1.02
"9529",1.01
"9530",1.01
"9531",1.01
"9532",0.83
"9533",1.17
"9534",1.05
"9535",1.01
"9536",1.01
"9537",1.01
"9538",1.01
"9539",1.01
"9540",0.8
"9541",1.13
"9542",1.17
"9543",1
"9544",1.5
"9545",1
"9546",1
"9547",1
"9548",1.12
"9549",1
"9550",1
"9551",1
"9552",1
"9553",1.26
"9554",1.1
"9555",1
"9556",1.1
"9557",1.1
"9558",1.1
"9559",0.92
"9560",1.01
"9561",1.06
"9562",1.1
"9563",1
"9564",0.91
"9565",0.98
"9566",1.12
"9567",1.1
"9568",1.1
"9569",1
"9570",0.9
"9571",1.01
"9572",1
"9573",1
"9574",1
"9575",1
"9576",1
"9577",1
"9578",1.35
"9579",1.08
"9580",1.08
"9581",1.08
"9582",1.08
"9583",1.08
"9584",0.9
"9585",1
"9586",0.82
"9587",0.82
"9588",0.95
"9589",1.04
"9590",0.94
"9591",1.09
"9592",1
"9593",1.06
"9594",1.06
"9595",0.81
"9596",1.04
"9597",1
"9598",1.04
"9599",1.21
"9600",1.17
"9601",0.56
"9602",1.01
"9603",1.01
"9604",1.01
"9605",1.02
"9606",1.02
"9607",1.02
"9608",1.02
"9609",1.02
"9610",1.02
"9611",1.02
"9612",1.02
"9613",1.02
"9614",1
"9615",1.08
"9616",1.06
"9617",1.01
"9618",1.33
"9619",0.93
"9620",1.2
"9621",1.28
"9622",1.2
"9623",0.9
"9624",0.9
"9625",1.2
"9626",0.9
"9627",1
"9628",0.92
"9629",0.91
"9630",1.15
"9631",1.21
"9632",1.21
"9633",0.92
"9634",1.01
"9635",1.01
"9636",0.92
"9637",0.97
"9638",1.09
"9639",1.09
"9640",1.17
"9641",1.18
"9642",1.1
"9643",1.1
"9644",1.09
"9645",1
"9646",1.01
"9647",1.01
"9648",1.12
"9649",1.12
"9650",1.12
"9651",1.12
"9652",1.01
"9653",0.91
"9654",0.91
"9655",0.91
"9656",1.01
"9657",1.01
"9658",1.01
"9659",1.01
"9660",1.01
"9661",1.01
"9662",1.01
"9663",1.01
"9664",0.9
"9665",1
"9666",1.06
"9667",1.35
"9668",0.7
"9669",1.07
"9670",1.02
"9671",1.11
"9672",1
"9673",1.06
"9674",1.01
"9675",1.13
"9676",1
"9677",1.52
"9678",1.52
"9679",1.04
"9680",1
"9681",1
"9682",1
"9683",1
"9684",1.23
"9685",1.1
"9686",1.14
"9687",1.06
"9688",1.22
"9689",1.17
"9690",1
"9691",0.36
"9692",0.32
"9693",0.32
"9694",0.32
"9695",0.32
"9696",0.32
"9697",0.32
"9698",0.32
"9699",0.32
"9700",0.4
"9701",0.32
"9702",0.32
"9703",0.32
"9704",0.32
"9705",0.32
"9706",0.32
"9707",0.32
"9708",0.32
"9709",0.34
"9710",0.31
"9711",0.34
"9712",0.26
"9713",0.35
"9714",0.38
"9715",0.35
"9716",0.3
"9717",0.3
"9718",0.3
"9719",0.3
"9720",0.3
"9721",1.01
"9722",1.01
"9723",1.01
"9724",1.15
"9725",1.06
"9726",1.12
"9727",1.14
"9728",1.12
"9729",0.9
"9730",0.75
"9731",1.26
"9732",1.08
"9733",1.08
"9734",1.08
"9735",1
"9736",1.06
"9737",1.16
"9738",1.2
"9739",0.9
"9740",1.32
"9741",1
"9742",0.9
"9743",1.2
"9744",1.2
"9745",1.01
"9746",1.09
